gross_FU,gross_SC,net_FU,net_SC,time_first_sc_to_first_net_fu,electricitybill,heatingbill,grosscontractsigned,selfipa_done,zipregion_missing,evaluationtime_missing,desiredinstallationend_missing,electricitybill_missing,heatingbill_missing,aggregated_missing,desiredinstallationend_encoded,mktg_High,mktg_Low,mktg_Medium,region_High_Performer,region_Large_Solid,region_Lower,region_Medium,total_bc_attempts,total_bc_outcomes,lead_to_first_bc_days,bc_duration_days,bc_frequency,positive_outcomes_count,negative_outcomes_count,noshow_outcomes_count,positive_outcome_ratio,negative_outcome_ratio,noshow_outcome_ratio,reachability_score,outcome_trend,persistence_after_negative,engagement_score,efficiency_score,last_bc_outcome_encoded,first_bc_outcome_encoded
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008701730492604547,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,4,4,0.0,0.0,4.0,3,0,0,0.75,0.0,0.0,0.5,0,0,0.7049999999999998,0.2,7,5
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,3,3,0.0,1.0,1.5,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,1,0,0.6800000000000002,0.25,7,8
0,1,0.0,0.0,-0.37067579132576894,-0.10769031471543998,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,4,4,0.0,1.0,2.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.6900000000000001,0.2,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,4,4,1.0,1.0,2.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.6900000000000001,0.2,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,False,True,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
7,1,5.0,1.0,-0.29091970947568235,-0.09258276594573768,-0.010793090226066556,0.0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
3,1,3.0,1.0,-0.29091970947568235,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,4,4,1.0,1.0,2.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.6900000000000001,0.2,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.003589517810808521,0.0,0,0,0,0,1,0,0,1,False,False,True,False,True,False,False,4,4,1.0,1.0,2.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.6900000000000001,0.2,7,5
2,1,1.0,1.0,2.2145325712544777,0.14913801436949892,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,6,6,1.0,2.0,2.0,6,0,0,1.0,0.0,0.0,0.1666666666666666,0,0,0.6733333333333333,0.1428571428571428,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.032152570866928534,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,4,4,1.0,0.0,4.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.73,0.2,7,5
2,1,1.0,1.0,0.10255898442753418,-0.0774752171760354,0.034586096371434526,0.0,0,0,0,0,0,0,0,1,False,False,True,False,True,False,False,6,6,0.0,26.0,0.2222222222222222,2,0,0,0.3333333333333333,0.0,0.0,0.8333333333333334,1,0,0.5877777777777778,0.1428571428571428,7,8
5,1,5.0,1.0,0.08542680778978758,-0.0774752171760354,0.40303056750944805,0.0,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,8,8,0.0,11.0,0.6666666666666666,6,0,0,0.75,0.0,0.0,0.375,0,0,0.6133333333333333,0.1111111111111111,7,5
5,1,4.0,1.0,-0.30970062345541316,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,True,False,5,5,0.0,4.0,1.0,4,0,0,0.8,0.0,0.0,0.4,0,0,0.64,0.1666666666666666,7,5
5,1,4.0,1.0,-0.30970062345541316,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,False,True,False,False,True,False,5,5,0.0,4.0,1.0,4,0,0,0.8,0.0,0.0,0.4,0,0,0.64,0.1666666666666666,7,5
5,1,1.0,1.0,1.2543326108602804,-0.09258276594573768,-0.008900907610077119,0.0,0,1,0,0,0,1,0,1,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
1,1,1.0,1.0,0.16558192398006838,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,True,False,False,True,False,False,6,6,2.0,2.0,2.0,6,0,0,1.0,0.0,0.0,0.1666666666666666,0,0,0.6733333333333333,0.1428571428571428,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,7,7,1.0,2.0,2.333333333333333,5,0,0,0.7142857142857143,0.0,0.0,0.4285714285714286,0,0,0.6466666666666666,0.125,7,5
7,1,2.0,1.0,0.13035263311828743,0.03432064371976153,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,2.0,1.0,-0.2862256146010343,0.07360027052098748,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,1,0,0,1,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,1,0,0,1,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,0.054503808118691766,0.0,0,0,0,0,1,0,0,3,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
5,1,4.0,1.0,-0.2835638741726935,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
12,1,12.0,1.0,-0.36149528081261934,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.3515683947040611,0.14913801436949892,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,4,4,0.0,1.0,2.0,3,0,0,0.75,0.0,0.0,0.5,0,0,0.6649999999999999,0.2,7,5
3,1,1.0,1.0,0.6645852491476392,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.3481230959349753,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
3,2,2.0,1.0,0.03061127909806575,0.5268267336120562,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
3,2,2.0,1.0,0.03061127909806575,-0.0774752171760354,0.0047095287505486624,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
3,1,2.0,1.0,0.10713699658503478,-0.03970634525177968,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
3,1,2.0,1.0,0.10713699658503478,-0.0774752171760354,-0.0052493271230799575,0.0,1,0,0,0,1,0,0,1,False,True,False,False,True,False,False,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.03970634525177968,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.13790541225484454,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,1.0,-0.37067579132576894,-0.15301296102454684,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,True,False,False,False,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,0,False,False,True,True,False,False,False,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,2.0,1.0,-0.29020416835201596,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,0.07360027052098748,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
8,1,7.0,1.0,-0.060421150447417644,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,True,False,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
3,1,3.0,1.0,0.12724651353836672,-0.09258276594573768,-0.008900907610077119,1.0,0,0,0,0,0,1,0,2,False,True,False,False,False,True,False,5,5,0.0,1.0,2.5,4,0,0,0.8,0.0,0.0,0.4,0,0,0.67,0.1666666666666666,7,5
4,1,2.0,1.0,0.18101729777576187,-0.13790541225484454,-0.008900907610077119,0.0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,2,2.0,1.0,-0.0571508826502807,0.14913801436949892,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,3,3,1.0,1.0,1.5,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.6966666666666667,0.25,7,5
2,1,2.0,1.0,-0.2696829205113019,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,7,7,0.0,5.0,1.1666666666666667,6,0,0,0.8571428571428571,0.0,0.0,0.2857142857142857,0,0,0.6376190476190475,0.125,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.12279786348514227,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,5,5,1.0,3.0,1.25,5,0,0,1.0,0.0,0.0,0.1999999999999999,0,0,0.665,0.1666666666666666,7,5
0,3,0.0,0.0,-0.37067579132576894,-0.03970634525177968,-0.008900907610077119,0.0,0,1,0,0,0,1,0,1,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,0.0,-0.37067579132576894,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,False,True,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,6,6,1.0,3.0,1.5,5,0,0,0.8333333333333334,0.0,0.0,0.3333333333333333,0,0,0.6466666666666666,0.1428571428571428,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,0,False,True,False,False,True,False,False,6,6,1.0,3.0,1.5,5,0,0,0.8333333333333334,0.0,0.0,0.3333333333333333,0,0,0.6466666666666666,0.1428571428571428,7,5
6,1,1.0,1.0,0.820350117634898,-0.0774752171760354,-0.008568945747622831,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,2.0,1.0,-0.35939309535677816,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
5,2,5.0,1.0,0.04163550964215804,-0.0019374733275239558,-0.008900907610077119,0.0,1,0,0,0,0,1,0,0,False,True,False,False,False,False,True,6,6,0.0,1.0,3.0,4,0,0,0.6666666666666666,0.0,0.0,0.5,0,0,0.66,0.1428571428571428,7,5
5,2,5.0,1.0,0.04163550964215804,-0.0774752171760354,-0.008900907610077119,0.0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,True,6,6,0.0,1.0,3.0,4,0,0,0.6666666666666666,0.0,0.0,0.5,0,0,0.66,0.1428571428571428,7,5
3,1,1.0,1.0,2.2326695889125316,-0.0034482282044941844,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,True,False,False,False,True,False,5,5,0.0,0.0,5.0,4,0,0,0.8,0.0,0.0,0.4,0,0,0.72,0.1666666666666666,7,5
3,1,3.0,1.0,-0.2831648398324993,-0.10769031471543998,-0.008900907610077119,1.0,0,0,0,0,0,1,0,3,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.10769031471543998,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,3,False,True,False,False,True,False,False,3,3,1.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
2,2,1.0,1.0,1.2904379634780332,-0.11826559885423157,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,2,1.0,1.0,1.2904379634780332,-0.0774752171760354,-0.0052493271230799575,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
8,1,7.0,1.0,-0.28397469816384796,-0.12279786348514227,-0.008900907610077119,0.0,1,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
8,1,7.0,1.0,-0.28397469816384796,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
5,1,1.0,1.0,0.4966081160579829,-0.12279786348514227,-0.008568945747622831,0.0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
7,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
7,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.0019297084985370845,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
5,1,4.0,1.0,-0.364338400486503,0.013170075442178332,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.010228755059894267,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,True,False,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,1.0,-0.37067579132576894,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
2,1,2.0,1.0,-0.2889018653690185,0.04338517298158291,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,3,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.007905022022714257,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.032152570866928534,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,True,False,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.09409352082270792,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
5,2,1.0,1.0,0.17014361200547015,-0.017045022097226244,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,4,4,0.0,0.0,4.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.73,0.2,7,5
5,2,1.0,1.0,0.17014361200547015,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,True,4,4,0.0,0.0,4.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.73,0.2,7,5
0,1,0.0,0.0,-0.37067579132576894,0.22467575821801036,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
1,2,1.0,1.0,-0.057958020292946215,-0.16812050979424914,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
1,2,1.0,1.0,-0.057958020292946215,-0.0774752171760354,-0.0052493271230799575,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,False,True,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
2,1,1.0,1.0,-0.29332661206403554,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008236983885168544,0.0,0,0,0,0,1,0,0,1,False,False,True,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,True,False,False,True,False,False,3,3,1.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008236983885168544,0.0,0,0,0,0,1,0,0,0,False,True,False,False,True,False,False,3,3,1.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
2,1,1.0,1.0,0.029661758747649095,-0.0774752171760354,-0.008900907610077119,1.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,1,3.0,1.0,0.029661758747649095,-0.0774752171760354,-0.008900907610077119,0.0,1,0,0,0,1,0,0,0,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008568945747622831,0.0,0,0,0,0,1,0,0,3,False,True,False,False,True,False,False,8,8,0.0,2.0,2.6666666666666665,6,2,0,0.75,0.25,0.0,0.375,0,2,0.6033333333333334,0.1111111111111111,7,5
0,3,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,3,3,1.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
0,3,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008568945747622831,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,True,False,3,3,1.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
3,1,2.0,1.0,1.7367551522965547,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,2,2,1.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,False,True,2,2,1.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
2,1,2.0,1.0,-0.06517963495423343,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,5,5,0.0,2.0,1.6666666666666667,5,0,0,1.0,0.0,0.0,0.1999999999999999,0,0,0.6733333333333333,0.1666666666666666,7,5
4,1,1.0,1.0,3.3722908058939094,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,3,3,0.0,0.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,0,0,0.6933333333333335,0.25,7,5
