gross_FU,gross_SC,net_FU,net_SC,time_first_sc_to_first_net_fu,electricitybill,heatingbill,netcontractsigned,selfipa_done,zipregion_missing,evaluationtime_missing,desiredinstallationend_missing,electricitybill_missing,heatingbill_missing,mktgparamscore_missing,desiredinstallationend_encoded,mktg_High,mktg_Low,mktg_Medium,region_High_Performer,region_Large_Good,region_Medium,region_Other,total_bc_attempts,total_bc_outcomes,lead_to_first_bc_days,bc_duration_days,bc_frequency,positive_outcomes_count,negative_outcomes_count,noshow_outcomes_count,positive_outcome_ratio,negative_outcome_ratio,noshow_outcome_ratio,reachability_score,outcome_trend,persistence_after_negative,engagement_score,efficiency_score,last_bc_outcome_encoded,first_bc_outcome_encoded
5,1,3.0,1.0,-0.21717939748352494,-0.09777220083465098,-0.009967165772489978,0.0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,4.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.75,0.0,0.0,0.5,1.0,0.0,0.6816666666666666,0.2,9.0,8.0
4,1,3.0,1.0,-0.21717939748352494,-0.07952723280122995,-0.009672469096544817,0.0,1,0,0,0,1,0,0,0,False,True,False,False,True,False,False,4.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.75,0.0,0.0,0.5,1.0,0.0,0.6816666666666666,0.2,9.0,8.0
1,1,1.0,1.0,-0.21727587777730287,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
6,4,1.0,1.0,3.2354944319704577,-0.07952723280122995,-0.00864103073073675,0.0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,2,0.0,1.0,-0.38125232877590903,0.18320030688003278,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,True,False,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
1,2,1.0,1.0,0.33389510617250157,0.10292244753298029,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,1.0,1.0,0.49027418913182297,-0.15250710493491404,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.73,0.2,9.0,5.0
6,1,4.0,1.0,1.0334746265475416,-0.17075207296833506,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,2,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
1,1,1.0,1.0,-0.22894362198427423,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,2,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,1.0,1.0,2.3062626862775804,-0.07952723280122995,-0.009377772420599654,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,4.0,4.0,1.0,10.0,0.3636363636363636,4.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.6572727272727273,0.2,5.0,5.0
2,2,1.0,1.0,3.3860928890261617,0.011697607365875167,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
2,2,1.0,1.0,3.3860928890261617,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,False,True,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
2,3,2.0,1.0,1.1050202255325625,-0.07952723280122995,-0.006430805661148036,0.0,0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.1493364573200938,-0.0430372967343879,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.14338462091820353,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,True,False,False,False,False,True,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.35324391745389305,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,False,True,False,True,False,False,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,2,False,False,True,False,True,False,False,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,4,2.0,1.0,-0.05283978009607557,0.011697607365875167,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,2,1.0,1.0,0.49170956104963215,0.011697607365875167,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
3,2,1.0,1.0,0.49170956104963215,-0.07952723280122995,-0.004957322281422227,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,True,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
1,2,1.0,1.0,0.19898470896166534,0.009873110562533064,-0.009672469096544817,0.0,1,0,1,1,0,1,0,4,False,True,False,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
3,1,3.0,1.0,-0.35726150251743716,-0.116017168868072,-0.012206860509673208,0.0,0,0,0,0,0,0,0,2,False,True,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
6,1,4.0,1.0,0.9811768461712124,-0.02479232870096688,-0.009967165772489978,0.0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
8,1,7.0,1.0,-0.21211964320888937,-0.03391481271767739,-0.009672469096544817,0.0,1,0,0,0,0,1,0,1,True,False,False,False,False,False,True,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
1,1,1.0,1.0,-0.2975465720090691,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
4,1,3.0,1.0,-0.21264482367596346,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,3.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,1.0,0.0,0.7100000000000002,0.25,9.0,8.0
4,1,3.0,1.0,-0.21264482367596346,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,0,False,False,True,False,True,False,False,3.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,1.0,0.0,0.7100000000000002,0.25,9.0,8.0
4,1,1.0,1.0,2.147267713088847,-0.1889970410017561,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
4,1,1.0,1.0,2.147267713088847,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
4,2,1.0,1.0,1.9974092416825906,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.04486179353773,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,1.0,1.0,0.27151422490493077,-0.02479232870096688,-0.009672469096544817,0.0,1,0,0,0,0,1,0,1,False,False,True,False,False,False,True,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,2,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,1,0,0,0,1,1,0,0,False,False,True,True,False,False,False,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
2,1,2.0,1.0,-0.1999258083433932,-0.0430372967343879,-0.009672469096544817,0.0,0,0,1,1,0,1,0,4,False,True,False,False,False,False,True,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
5,1,5.0,1.0,-0.30149589271380806,0.2853721278671905,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
4,1,4.0,1.0,0.1772802836274396,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,True,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,2,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,1,0,0,1,1,1,1,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.0,6.0
3,1,2.0,1.0,-0.20550983289365216,-0.15250710493491404,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,True,False,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
5,1,3.0,1.0,0.9774823790726794,-0.07952723280122995,-0.009377772420599654,0.0,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
5,1,0.0,1.0,-0.38125232877590903,0.06643251146613824,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,1.0,1.0,-0.20861449593210907,-0.07952723280122995,-0.004957322281422227,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
4,1,3.0,1.0,0.49800262474001356,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,False,False,True,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,0.0,0.7400000000000001,0.3333333333333333,9.0,0.0
3,1,2.0,1.0,-0.20126014901017064,-0.07952723280122995,-0.006430805661148036,0.0,1,0,0,0,1,0,0,3,False,False,True,False,True,False,False,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,3.0,1.0,-0.29117796242827665,-0.052159780751098415,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.7066666666666668,0.3333333333333333,9.0,8.0
2,1,2.0,1.0,-0.29117796242827665,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,True,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.7066666666666668,0.3333333333333333,9.0,8.0
7,1,1.0,1.0,2.532438890445061,-0.15433160173825614,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,2,0.0,1.0,-0.38125232877590903,-0.09959669763799307,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.7066666666666668,0.3333333333333333,9.0,8.0
0,2,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.7066666666666668,0.3333333333333333,9.0,8.0
1,1,1.0,1.0,-0.2861546158116704,-0.12513965288478252,-0.009672469096544817,0.0,0,0,1,1,0,1,0,4,False,True,False,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
3,1,3.0,1.0,-0.3635591171650723,0.1941472877000854,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.0,0.0,0.67,0.25,9.0,3.0
2,3,2.0,2.0,-0.28853931741259603,-0.07952723280122995,-0.004957322281422227,0.0,0,0,0,0,1,0,0,0,False,True,False,False,True,False,False,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
2,1,2.0,1.0,-0.22992753894251872,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
3,2,3.0,1.0,0.8163175094653935,1.1976205295382416,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
1,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
1,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
9,1,1.0,1.0,2.0716062283636023,0.09927345392629608,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
1,2,1.0,1.0,0.34395272170312274,0.10292244753298029,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,0.1941472877000854,-0.009672469096544817,0.0,0,1,0,0,0,1,0,1,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,0.8724908850389519,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,0.8724908850389519,-0.07952723280122995,-0.007904289040873844,0.0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,3,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.0034838389016964176,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,True,False,3.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,1.0,0.0,0.7100000000000002,0.25,9.0,8.0
3,1,2.0,1.0,-0.30434479195460845,4.114990918082263,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
4,2,4.0,1.0,0.27372507993876594,-0.13608663370483512,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.07740675754286269,-0.12513965288478252,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
3,1,2.0,1.0,2.0443805816892184,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,False,False,True,3.0,3.0,0.0,4.0,0.6,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,0.0,0.0,0.6453333333333334,0.25,9.0,5.0
1,1,1.0,1.0,-0.3078199029135145,-0.12513965288478252,-0.009672469096544817,1.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,4.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.62,0.2,9.0,5.0
8,1,3.0,1.0,2.3750212790404515,-0.028441322307651083,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,True,False,False,False,False,True,3.0,3.0,0.0,3.0,0.75,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,1.0,0.0,0.6650000000000001,0.25,9.0,8.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,3,False,True,False,False,False,False,True,3.0,3.0,0.0,3.0,0.75,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,1.0,0.0,0.6650000000000001,0.25,9.0,8.0
2,2,1.0,1.0,0.7744678167520511,-0.116017168868072,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,2,1.0,1.0,0.7744678167520511,-0.07952723280122995,0.005357061376658438,0.0,0,0,0,0,1,0,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
13,2,11.0,1.0,-0.3164148407828047,-0.15250710493491404,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
13,2,11.0,1.0,-0.3164148407828047,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,True,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
5,1,5.0,1.0,-0.3059594715882123,-0.0430372967343879,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
3,1,2.0,1.0,-0.08973621093451833,-0.14338462091820353,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.06568531204029793,0.10292244753298029,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
5,1,1.0,1.0,2.980320438374013,-0.0430372967343879,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
7,1,6.0,1.0,-0.30870642938653037,0.1941472877000854,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
6,1,6.0,1.0,-0.30870642938653037,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,1,1,0,1,0,4,True,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,2.0,1.0,-0.23087868900853675,-0.03391481271767739,-0.009672469096544817,0.0,1,0,0,0,0,1,0,1,False,True,False,False,False,False,True,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
5,1,1.0,1.0,2.9028613255335665,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
5,1,1.0,1.0,2.9028613255335665,-0.07952723280122995,-0.006430805661148036,0.0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
